id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
285296,Female,21,1,46.0,0,< 1 Year,Yes,57059.0,160.0,274,0
222346,Female,39,1,4.0,0,1-2 Year,Yes,35588.0,26.0,205,0
146434,Female,49,1,8.0,0,1-2 Year,No,40310.0,124.0,246,0
251754,Female,37,1,41.0,0,1-2 Year,Yes,40874.0,26.0,174,0
177138,Male,58,1,28.0,0,1-2 Year,Yes,55995.0,124.0,257,0
139660,Male,46,1,28.0,0,1-2 Year,Yes,46022.0,26.0,63,0
104353,Male,24,1,6.0,1,< 1 Year,No,40278.0,152.0,191,0
243536,Male,64,1,0.0,0,1-2 Year,Yes,2630.0,7.0,205,0
367471,Female,34,1,28.0,1,1-2 Year,No,44509.0,152.0,239,0
302679,Male,48,1,28.0,0,1-2 Year,No,44651.0,124.0,98,0
33062,Female,24,1,25.0,1,< 1 Year,No,37364.0,151.0,165,0
368871,Male,69,1,41.0,1,1-2 Year,No,2630.0,26.0,145,0
344079,Female,27,1,27.0,0,< 1 Year,Yes,31406.0,152.0,298,0
259861,Female,43,1,28.0,0,1-2 Year,Yes,31449.0,124.0,207,0
119561,Female,39,1,0.0,1,1-2 Year,No,2630.0,26.0,145,0
83082,Male,42,1,2.0,0,1-2 Year,Yes,26906.0,157.0,125,0
47902,Male,36,1,8.0,0,1-2 Year,Yes,29770.0,19.0,290,0
78805,Male,31,1,2.0,0,< 1 Year,No,34537.0,152.0,275,0
129220,Female,63,1,28.0,0,1-2 Year,Yes,49741.0,26.0,106,0
39719,Female,51,1,28.0,0,1-2 Year,Yes,38034.0,124.0,87,0
353364,Female,45,1,28.0,1,1-2 Year,No,25973.0,26.0,288,0
69968,Female,23,1,2.0,1,< 1 Year,No,35772.0,152.0,226,0
94000,Male,55,1,10.0,0,1-2 Year,Yes,20076.0,26.0,84,0
23446,Female,25,1,9.0,1,< 1 Year,No,34879.0,26.0,127,0
285269,Male,61,1,49.0,0,1-2 Year,Yes,33660.0,124.0,155,0
206163,Female,23,1,28.0,1,< 1 Year,No,36865.0,152.0,231,0
212398,Female,68,1,8.0,0,1-2 Year,Yes,32752.0,124.0,182,0
216109,Male,63,1,13.0,1,1-2 Year,Yes,30321.0,124.0,154,0
363355,Male,26,1,6.0,1,< 1 Year,No,28729.0,152.0,234,0
242520,Female,73,1,28.0,0,> 2 Years,Yes,56778.0,26.0,41,0
233862,Male,21,1,41.0,0,< 1 Year,Yes,30204.0,26.0,67,0
336240,Female,61,1,28.0,0,1-2 Year,Yes,46896.0,125.0,118,0
244167,Female,25,1,28.0,1,< 1 Year,No,49739.0,26.0,218,0
309275,Male,51,1,29.0,0,1-2 Year,Yes,29234.0,124.0,252,0
276523,Male,39,1,39.0,0,1-2 Year,Yes,2630.0,124.0,193,0
350481,Female,33,1,17.0,0,< 1 Year,Yes,2630.0,154.0,43,0
275584,Male,26,1,33.0,1,< 1 Year,No,20276.0,152.0,176,0
338791,Male,24,1,36.0,1,< 1 Year,No,21856.0,152.0,200,0
316850,Male,31,1,23.0,1,1-2 Year,Yes,2630.0,154.0,163,0
205026,Male,39,1,30.0,1,1-2 Year,No,27282.0,152.0,162,0
356813,Female,32,1,23.0,1,1-2 Year,No,33195.0,26.0,293,0
278043,Female,20,1,3.0,0,< 1 Year,Yes,29436.0,160.0,229,0
76747,Female,22,1,11.0,0,< 1 Year,Yes,2630.0,156.0,118,0
376627,Male,23,1,15.0,0,< 1 Year,Yes,48842.0,152.0,197,0
171983,Male,52,1,8.0,0,1-2 Year,Yes,33404.0,4.0,161,0
104340,Male,23,1,41.0,1,< 1 Year,No,59636.0,152.0,231,0
317295,Male,25,1,22.0,1,< 1 Year,No,2630.0,152.0,253,0
324933,Female,22,1,28.0,0,< 1 Year,Yes,56761.0,26.0,212,0
51571,Male,46,1,48.0,0,1-2 Year,Yes,2630.0,154.0,79,0
129016,Female,24,1,47.0,1,< 1 Year,No,33683.0,152.0,162,0
231771,Male,40,1,50.0,1,1-2 Year,Yes,35447.0,26.0,67,0
368271,Male,43,1,46.0,0,1-2 Year,Yes,2630.0,124.0,98,0
61026,Male,73,1,28.0,0,1-2 Year,Yes,37698.0,16.0,285,0
81784,Male,40,1,45.0,0,1-2 Year,No,23251.0,152.0,118,0
137913,Male,42,1,37.0,1,1-2 Year,No,25098.0,128.0,223,0
273474,Male,28,1,8.0,1,< 1 Year,No,61626.0,26.0,240,0
208950,Male,68,1,28.0,1,1-2 Year,No,26113.0,26.0,28,0
180051,Male,43,1,46.0,0,1-2 Year,Yes,34706.0,26.0,53,0
57853,Male,22,1,22.0,0,< 1 Year,Yes,27191.0,152.0,167,0
360954,Male,41,1,8.0,1,1-2 Year,No,30449.0,26.0,79,0
289497,Male,35,1,28.0,0,> 2 Years,Yes,42012.0,26.0,230,0
100979,Male,72,1,29.0,0,1-2 Year,Yes,48038.0,26.0,269,0
192943,Female,28,1,50.0,0,< 1 Year,Yes,43792.0,152.0,183,0
277437,Male,21,1,11.0,0,< 1 Year,Yes,57953.0,160.0,254,0
239346,Female,31,1,28.0,0,< 1 Year,No,35934.0,156.0,10,0
202566,Female,47,1,28.0,0,1-2 Year,No,36778.0,26.0,151,0
340850,Male,26,1,36.0,1,< 1 Year,No,32293.0,152.0,55,0
374772,Female,23,1,3.0,1,< 1 Year,Yes,20569.0,160.0,160,0
158019,Female,37,1,39.0,0,1-2 Year,Yes,2630.0,157.0,123,0
275422,Male,46,1,28.0,0,1-2 Year,Yes,2630.0,124.0,272,0
124425,Female,50,1,28.0,1,1-2 Year,No,51319.0,61.0,221,0
57112,Female,57,1,50.0,0,1-2 Year,Yes,2630.0,8.0,103,0
367337,Female,38,1,29.0,0,1-2 Year,Yes,2630.0,157.0,284,0
350079,Female,68,1,28.0,0,1-2 Year,Yes,2630.0,156.0,167,0
172411,Male,26,1,30.0,1,< 1 Year,No,29227.0,152.0,41,0
370819,Male,22,1,34.0,1,< 1 Year,No,31709.0,152.0,68,0
357240,Male,30,1,18.0,1,< 1 Year,No,37631.0,152.0,117,0
181633,Female,24,1,28.0,0,< 1 Year,Yes,27893.0,124.0,153,0
352589,Female,50,1,25.0,0,1-2 Year,Yes,33963.0,124.0,258,0
47333,Male,24,1,15.0,0,< 1 Year,Yes,20987.0,152.0,281,0
276284,Female,29,1,28.0,1,1-2 Year,No,35172.0,124.0,33,0
269402,Male,28,1,7.0,1,< 1 Year,No,33581.0,152.0,283,0
211891,Male,25,1,11.0,1,< 1 Year,No,34282.0,152.0,250,0
122367,Male,65,1,46.0,0,> 2 Years,Yes,38658.0,26.0,79,0
276810,Female,28,1,15.0,0,< 1 Year,Yes,41996.0,152.0,222,0
322951,Male,59,1,40.0,1,1-2 Year,No,2630.0,26.0,176,0
365866,Female,21,1,35.0,1,< 1 Year,No,19545.0,160.0,15,0
70498,Female,24,1,41.0,1,< 1 Year,No,45352.0,152.0,243,0
214076,Male,21,1,47.0,0,< 1 Year,Yes,30874.0,152.0,149,0
241388,Female,22,1,36.0,1,< 1 Year,No,31642.0,152.0,214,0
339302,Male,29,1,22.0,1,1-2 Year,Yes,2630.0,156.0,134,0
304401,Male,39,1,20.0,1,1-2 Year,No,2630.0,124.0,233,0
22104,Male,56,1,34.0,1,1-2 Year,No,26367.0,151.0,221,0
251344,Male,42,1,38.0,0,1-2 Year,Yes,44017.0,124.0,92,0
55117,Male,30,1,30.0,1,1-2 Year,No,27997.0,156.0,150,0
45011,Female,24,1,46.0,1,< 1 Year,No,38395.0,160.0,26,0
323194,Male,73,1,5.0,1,1-2 Year,No,2630.0,124.0,110,0
96054,Male,21,1,10.0,0,< 1 Year,Yes,30016.0,152.0,49,0
180574,Female,33,1,28.0,0,< 1 Year,Yes,39001.0,26.0,277,0
137980,Male,41,1,46.0,0,1-2 Year,Yes,31762.0,124.0,156,0
242051,Male,29,1,12.0,0,< 1 Year,Yes,25352.0,156.0,244,0
94646,Male,43,1,15.0,0,1-2 Year,Yes,46527.0,124.0,243,0
259374,Male,43,1,28.0,0,> 2 Years,Yes,2630.0,124.0,210,0
48670,Male,21,1,8.0,0,< 1 Year,Yes,35338.0,152.0,75,0
59661,Male,21,1,28.0,1,< 1 Year,No,24605.0,160.0,231,0
240664,Female,27,1,11.0,1,< 1 Year,No,47460.0,152.0,175,0
145788,Male,43,1,28.0,0,1-2 Year,Yes,43213.0,26.0,263,0
347192,Male,64,1,9.0,1,1-2 Year,No,32274.0,124.0,97,0
267829,Male,37,1,28.0,1,1-2 Year,No,45427.0,122.0,264,0
152663,Male,43,1,28.0,0,1-2 Year,Yes,36982.0,124.0,227,0
175979,Female,41,1,28.0,0,1-2 Year,Yes,42748.0,26.0,268,0
309987,Male,44,1,39.0,0,1-2 Year,Yes,2630.0,26.0,181,0
90953,Male,47,1,28.0,0,> 2 Years,Yes,85787.0,26.0,116,0
303757,Female,49,1,41.0,1,1-2 Year,No,32838.0,26.0,97,0
251388,Male,34,1,9.0,0,1-2 Year,Yes,26990.0,163.0,259,0
269353,Male,39,1,39.0,0,1-2 Year,Yes,40633.0,124.0,282,0
174077,Male,32,1,11.0,1,< 1 Year,No,29929.0,152.0,73,0
23997,Male,56,1,28.0,0,1-2 Year,Yes,44109.0,124.0,34,0
90539,Female,31,1,28.0,1,< 1 Year,No,31348.0,152.0,10,0
11798,Female,20,1,8.0,1,< 1 Year,No,41017.0,160.0,182,0
92281,Male,57,1,28.0,1,1-2 Year,No,27515.0,26.0,74,0
259396,Male,43,1,9.0,1,1-2 Year,No,36401.0,124.0,89,0
618,Male,84,1,28.0,1,1-2 Year,No,49367.0,122.0,31,0
70536,Male,22,1,13.0,1,< 1 Year,No,30998.0,160.0,141,0
114405,Female,78,1,18.0,0,1-2 Year,Yes,29609.0,152.0,81,0
262830,Female,23,1,8.0,1,< 1 Year,No,38754.0,152.0,188,0
348167,Female,37,1,28.0,1,1-2 Year,No,2630.0,124.0,262,0
286811,Female,55,1,28.0,0,> 2 Years,Yes,37577.0,122.0,109,0
376335,Female,21,1,46.0,0,< 1 Year,Yes,30387.0,160.0,151,0
95119,Male,64,1,28.0,1,1-2 Year,No,29497.0,152.0,99,0
259165,Male,38,1,35.0,1,1-2 Year,No,23936.0,152.0,254,0
291428,Male,20,1,47.0,0,< 1 Year,Yes,40295.0,160.0,117,0
302638,Male,26,1,11.0,0,< 1 Year,No,2630.0,152.0,123,0
272826,Female,29,1,28.0,1,< 1 Year,No,48231.0,152.0,178,0
74718,Male,24,1,8.0,0,< 1 Year,Yes,44492.0,160.0,131,0
194391,Male,22,1,11.0,1,< 1 Year,No,27531.0,152.0,248,0
310926,Female,21,1,12.0,1,< 1 Year,Yes,29446.0,160.0,229,0
32406,Female,22,1,32.0,0,< 1 Year,No,37134.0,152.0,203,0
135400,Female,24,1,2.0,1,< 1 Year,No,20473.0,152.0,33,0
352775,Male,38,1,46.0,0,> 2 Years,Yes,2630.0,156.0,172,0
315201,Male,43,1,41.0,1,1-2 Year,No,28862.0,26.0,280,0
51700,Female,64,1,45.0,0,1-2 Year,Yes,25490.0,26.0,155,0
114902,Male,53,1,28.0,0,1-2 Year,Yes,44591.0,26.0,204,0
7172,Male,53,1,28.0,0,> 2 Years,Yes,44746.0,124.0,187,0
140134,Female,23,1,21.0,0,< 1 Year,No,37240.0,152.0,124,0
333286,Female,28,1,28.0,0,< 1 Year,Yes,27346.0,152.0,166,0
284841,Male,26,1,41.0,1,< 1 Year,No,25430.0,152.0,159,0
216294,Female,62,1,28.0,0,1-2 Year,Yes,69601.0,60.0,229,0
293082,Female,22,1,46.0,1,< 1 Year,No,54261.0,152.0,213,0
36831,Male,57,1,39.0,1,1-2 Year,No,30614.0,127.0,146,0
50238,Female,70,1,46.0,0,1-2 Year,Yes,33756.0,11.0,47,0
203298,Male,38,1,30.0,0,1-2 Year,Yes,37723.0,140.0,145,0
57262,Male,25,1,28.0,1,< 1 Year,No,2630.0,152.0,245,0
17842,Male,54,1,28.0,0,1-2 Year,Yes,36743.0,26.0,109,0
294290,Female,39,1,14.0,1,1-2 Year,No,31567.0,26.0,208,0
219539,Male,24,1,6.0,1,< 1 Year,No,49007.0,152.0,30,0
123234,Female,23,1,8.0,0,< 1 Year,Yes,29395.0,152.0,293,0
367033,Male,49,1,29.0,0,1-2 Year,Yes,27761.0,156.0,224,0
116346,Male,25,1,14.0,1,1-2 Year,No,2630.0,156.0,20,0
301376,Female,24,1,8.0,0,< 1 Year,No,51390.0,152.0,262,0
370995,Male,29,1,33.0,0,< 1 Year,Yes,39777.0,152.0,294,0
237804,Female,42,1,28.0,1,1-2 Year,No,45778.0,124.0,94,0
11143,Male,57,1,3.0,1,1-2 Year,No,29053.0,26.0,205,0
142941,Male,50,1,28.0,1,1-2 Year,No,33046.0,26.0,49,0
144906,Male,54,1,28.0,0,1-2 Year,Yes,41000.0,124.0,275,0
86515,Male,53,1,28.0,0,1-2 Year,Yes,64775.0,122.0,49,0
207590,Male,25,1,13.0,1,< 1 Year,No,31570.0,152.0,280,0
366521,Male,60,1,15.0,0,> 2 Years,Yes,37024.0,124.0,120,0
248271,Female,29,1,47.0,1,< 1 Year,No,23730.0,152.0,95,0
15600,Female,27,1,32.0,0,< 1 Year,Yes,2630.0,152.0,261,0
374550,Female,49,1,28.0,0,> 2 Years,Yes,2630.0,157.0,250,0
307308,Male,53,1,28.0,0,1-2 Year,Yes,35009.0,26.0,87,0
90936,Male,69,1,8.0,1,1-2 Year,Yes,29264.0,124.0,196,0
296270,Female,48,1,8.0,0,1-2 Year,No,37386.0,124.0,120,0
190998,Male,53,1,28.0,0,1-2 Year,Yes,50347.0,26.0,124,0
125904,Male,42,1,28.0,1,1-2 Year,No,36249.0,26.0,201,0
188741,Male,59,1,15.0,1,1-2 Year,No,49616.0,26.0,102,0
82841,Female,25,1,28.0,1,< 1 Year,No,42465.0,152.0,33,0
237541,Male,50,1,28.0,0,1-2 Year,Yes,42003.0,124.0,100,0
36401,Male,44,1,7.0,0,1-2 Year,No,2630.0,26.0,115,0
314776,Male,51,1,28.0,1,1-2 Year,Yes,41942.0,3.0,151,0
112003,Male,24,1,6.0,1,< 1 Year,No,35670.0,152.0,130,0
186042,Female,44,1,28.0,0,1-2 Year,Yes,33144.0,26.0,219,0
214241,Female,23,1,15.0,1,< 1 Year,No,2630.0,151.0,121,0
241106,Female,41,1,1.0,0,1-2 Year,No,2630.0,156.0,256,0
151946,Male,48,1,15.0,0,1-2 Year,No,36958.0,124.0,126,0
207261,Female,25,1,37.0,1,< 1 Year,No,43831.0,152.0,162,0
269515,Female,25,1,14.0,1,< 1 Year,No,36817.0,152.0,89,0
229530,Male,50,1,28.0,1,1-2 Year,No,38131.0,26.0,237,0
225437,Male,70,1,28.0,0,1-2 Year,Yes,51881.0,124.0,139,0
59867,Male,24,1,8.0,1,< 1 Year,No,37273.0,152.0,19,0
119928,Female,25,1,36.0,1,< 1 Year,No,2630.0,151.0,179,0
70708,Female,22,1,28.0,1,1-2 Year,Yes,43251.0,157.0,69,0
363229,Male,40,1,8.0,1,1-2 Year,No,41706.0,124.0,102,0
289350,Male,45,1,19.0,1,1-2 Year,No,31978.0,124.0,173,0
230668,Male,47,1,28.0,0,1-2 Year,Yes,36437.0,124.0,279,0
282827,Male,59,1,39.0,1,1-2 Year,No,39359.0,124.0,242,0
117797,Female,38,1,31.0,0,1-2 Year,Yes,2630.0,154.0,288,0
83168,Male,52,1,8.0,0,1-2 Year,No,2630.0,26.0,297,0
40599,Female,23,1,15.0,1,< 1 Year,No,34580.0,152.0,282,0
107685,Male,22,1,12.0,1,< 1 Year,No,26094.0,160.0,193,0
123986,Female,26,1,11.0,1,< 1 Year,No,43885.0,152.0,76,0
13557,Male,25,1,10.0,1,< 1 Year,No,31359.0,152.0,141,0
224775,Male,24,1,8.0,1,< 1 Year,No,37801.0,152.0,56,0
118418,Female,33,1,33.0,1,< 1 Year,No,20051.0,152.0,63,0
316392,Male,50,1,24.0,0,< 1 Year,No,2630.0,1.0,22,0
289772,Female,44,1,41.0,0,1-2 Year,Yes,52831.0,12.0,181,0
203528,Female,66,1,8.0,0,1-2 Year,Yes,33995.0,7.0,220,0
56538,Male,23,1,8.0,1,< 1 Year,No,40432.0,152.0,80,0
259264,Female,25,1,36.0,1,< 1 Year,No,23783.0,152.0,180,0
124694,Male,73,1,28.0,1,1-2 Year,No,2630.0,23.0,249,0
56095,Male,39,1,48.0,0,1-2 Year,Yes,2630.0,156.0,227,0
297875,Female,21,1,27.0,0,< 1 Year,Yes,27313.0,152.0,173,0
4816,Male,43,1,8.0,0,1-2 Year,Yes,43338.0,124.0,87,0
54998,Female,55,1,28.0,0,1-2 Year,Yes,39738.0,124.0,130,0
28138,Female,24,1,9.0,0,< 1 Year,Yes,2630.0,160.0,192,0
187442,Male,23,1,6.0,1,< 1 Year,No,19947.0,152.0,53,0
173712,Female,37,1,28.0,0,1-2 Year,Yes,24761.0,111.0,277,0
116712,Female,29,1,36.0,0,< 1 Year,Yes,2630.0,152.0,163,0
42865,Male,40,1,8.0,1,1-2 Year,No,34407.0,26.0,129,0
292619,Male,53,1,36.0,1,1-2 Year,No,34464.0,152.0,293,0
129957,Male,28,1,3.0,1,< 1 Year,No,28616.0,152.0,110,0
263513,Male,76,1,28.0,1,1-2 Year,No,53510.0,124.0,37,0
25987,Male,46,1,7.0,0,1-2 Year,No,36652.0,156.0,150,0
275860,Female,22,1,33.0,1,< 1 Year,No,30100.0,152.0,67,0
58551,Male,43,1,28.0,0,1-2 Year,Yes,35114.0,55.0,109,0
193714,Female,59,1,15.0,0,1-2 Year,Yes,2630.0,156.0,211,0
364212,Female,24,1,50.0,1,< 1 Year,No,37169.0,152.0,102,0
52106,Female,57,1,28.0,0,> 2 Years,Yes,54522.0,26.0,213,0
81027,Male,43,1,26.0,0,1-2 Year,Yes,27561.0,22.0,292,0
238020,Male,23,1,15.0,0,< 1 Year,Yes,33667.0,152.0,75,0
69623,Male,68,1,14.0,1,1-2 Year,No,20843.0,152.0,115,0
194648,Female,26,1,45.0,0,< 1 Year,Yes,28234.0,152.0,251,0
168335,Female,24,1,28.0,1,< 1 Year,No,66320.0,152.0,94,0
161751,Male,49,1,30.0,1,1-2 Year,No,27841.0,26.0,132,0
291224,Female,33,1,28.0,1,< 1 Year,No,28580.0,152.0,282,0
374258,Female,25,1,30.0,1,< 1 Year,No,36511.0,152.0,91,0
145125,Female,59,1,7.0,0,1-2 Year,Yes,47868.0,26.0,76,0
183517,Male,31,1,41.0,1,< 1 Year,No,38679.0,152.0,289,0
224780,Female,41,1,28.0,0,1-2 Year,Yes,44956.0,26.0,243,0
98661,Female,78,1,8.0,0,1-2 Year,Yes,2630.0,25.0,248,0
149109,Female,53,1,41.0,1,1-2 Year,No,33424.0,124.0,28,0
153612,Male,23,1,46.0,1,< 1 Year,No,2630.0,152.0,186,0
148703,Male,22,1,25.0,1,< 1 Year,No,27886.0,152.0,218,0
318917,Female,31,1,28.0,0,< 1 Year,Yes,45607.0,154.0,28,0
12391,Female,62,1,28.0,1,1-2 Year,No,38825.0,122.0,81,0
195027,Male,51,1,48.0,1,1-2 Year,No,2630.0,124.0,101,0
236923,Female,23,1,30.0,1,< 1 Year,No,42665.0,26.0,292,0
19852,Male,55,1,14.0,1,1-2 Year,No,36194.0,26.0,246,0
88456,Male,50,1,28.0,0,1-2 Year,Yes,33408.0,122.0,225,0
157155,Male,25,1,36.0,1,< 1 Year,No,34659.0,152.0,69,0
249249,Male,28,1,37.0,0,< 1 Year,Yes,2630.0,160.0,208,0
127234,Male,52,1,47.0,1,1-2 Year,No,32529.0,26.0,125,0
202357,Male,43,1,28.0,0,1-2 Year,Yes,60732.0,25.0,227,0
283687,Male,43,1,15.0,1,1-2 Year,No,35331.0,26.0,126,0
216795,Male,42,1,28.0,0,1-2 Year,Yes,31604.0,23.0,254,0
192991,Female,48,1,3.0,1,1-2 Year,No,28904.0,124.0,198,0
64694,Female,21,1,32.0,1,< 1 Year,No,29681.0,152.0,193,0
75640,Female,31,1,28.0,0,< 1 Year,Yes,2630.0,157.0,82,0
41607,Female,24,1,24.0,0,< 1 Year,Yes,2630.0,152.0,80,0
225706,Female,24,1,41.0,1,< 1 Year,No,53366.0,152.0,11,0
267963,Female,22,1,8.0,1,< 1 Year,No,39371.0,152.0,299,0
306409,Female,25,1,36.0,0,< 1 Year,Yes,32606.0,152.0,256,0
83632,Male,25,1,18.0,1,< 1 Year,No,28702.0,152.0,279,0
12721,Male,29,1,30.0,1,< 1 Year,No,25932.0,152.0,169,0
211618,Male,24,1,21.0,1,< 1 Year,No,30356.0,152.0,135,0
216696,Male,30,1,50.0,0,< 1 Year,No,2630.0,1.0,239,0
234445,Male,49,1,28.0,0,1-2 Year,Yes,32226.0,26.0,254,0
150612,Female,69,1,28.0,0,> 2 Years,Yes,63457.0,122.0,272,0
361438,Male,56,1,8.0,0,1-2 Year,No,83666.0,26.0,37,0
299491,Female,60,1,3.0,1,1-2 Year,No,2630.0,124.0,252,0
255040,Female,34,1,30.0,0,1-2 Year,Yes,2630.0,152.0,259,0
333848,Male,24,1,8.0,1,< 1 Year,No,58255.0,152.0,234,0
106819,Female,52,1,10.0,0,1-2 Year,Yes,30253.0,124.0,77,0
333785,Male,48,1,0.0,0,1-2 Year,Yes,2630.0,26.0,88,0
123265,Male,25,1,18.0,1,< 1 Year,No,29886.0,152.0,176,0
299507,Male,41,1,28.0,1,1-2 Year,No,31971.0,152.0,149,0
234658,Male,52,1,15.0,0,1-2 Year,Yes,2630.0,124.0,112,0
379762,Male,24,1,39.0,0,< 1 Year,Yes,41894.0,152.0,246,0
191469,Female,23,1,3.0,1,< 1 Year,No,57571.0,152.0,163,0
10173,Female,50,1,28.0,0,1-2 Year,Yes,52312.0,124.0,37,0
200766,Male,25,1,9.0,1,< 1 Year,No,35321.0,152.0,162,0
6118,Male,21,1,3.0,0,< 1 Year,Yes,27501.0,152.0,134,0
152807,Male,25,1,15.0,1,< 1 Year,No,45094.0,152.0,154,0
103624,Female,28,1,6.0,1,< 1 Year,No,26238.0,152.0,214,0
236680,Female,26,1,3.0,1,< 1 Year,No,25886.0,152.0,108,0
228442,Male,47,1,29.0,1,1-2 Year,No,26203.0,124.0,269,0
21605,Male,73,1,15.0,1,1-2 Year,No,2630.0,124.0,186,0
13904,Female,25,1,30.0,0,< 1 Year,Yes,29397.0,152.0,29,0
284006,Female,57,1,20.0,1,1-2 Year,No,2630.0,26.0,268,0
13531,Female,25,1,46.0,1,< 1 Year,No,2630.0,152.0,162,0
186078,Female,75,1,28.0,1,1-2 Year,No,26437.0,122.0,199,0
190420,Female,29,1,28.0,1,< 1 Year,No,39768.0,152.0,297,0
273049,Female,27,1,37.0,0,< 1 Year,Yes,46711.0,152.0,189,0
336604,Male,27,1,30.0,1,< 1 Year,No,22906.0,152.0,290,0
46472,Male,23,1,15.0,1,< 1 Year,No,30684.0,152.0,75,0
100839,Male,34,1,28.0,0,1-2 Year,Yes,28090.0,26.0,260,0
324882,Female,23,1,41.0,1,< 1 Year,No,37935.0,152.0,181,0
345066,Male,48,1,28.0,0,1-2 Year,Yes,40836.0,26.0,239,0
81327,Female,24,1,8.0,1,< 1 Year,No,45128.0,152.0,252,0
184973,Male,65,1,35.0,1,1-2 Year,No,30136.0,10.0,196,0
280162,Male,22,1,46.0,0,< 1 Year,Yes,2630.0,152.0,43,0
266841,Female,20,1,46.0,0,< 1 Year,Yes,29929.0,160.0,298,0
226971,Female,22,1,4.0,0,< 1 Year,Yes,44878.0,152.0,226,0
311823,Female,25,1,16.0,0,< 1 Year,Yes,27051.0,152.0,113,0
129002,Male,47,1,28.0,0,1-2 Year,Yes,35531.0,124.0,264,0
115421,Female,26,1,15.0,1,< 1 Year,No,38187.0,152.0,108,0
227888,Male,40,1,28.0,0,1-2 Year,Yes,41940.0,124.0,258,0
290130,Female,27,1,41.0,1,< 1 Year,No,26552.0,152.0,110,0
117663,Male,48,1,29.0,0,1-2 Year,No,34378.0,152.0,226,0
315207,Male,80,1,32.0,0,1-2 Year,Yes,31799.0,124.0,27,0
344926,Male,46,1,12.0,0,1-2 Year,Yes,26129.0,124.0,44,0
47119,Female,22,1,30.0,0,< 1 Year,Yes,28904.0,160.0,197,0
208735,Female,24,1,16.0,1,< 1 Year,No,33464.0,152.0,252,0
61302,Female,43,1,28.0,0,1-2 Year,Yes,41901.0,124.0,243,0
63836,Male,24,1,3.0,1,< 1 Year,No,2630.0,160.0,278,0
313008,Male,45,1,29.0,1,1-2 Year,No,67786.0,124.0,252,0
162382,Female,58,1,50.0,0,> 2 Years,Yes,49961.0,124.0,240,0
247464,Male,23,1,15.0,1,< 1 Year,No,27410.0,152.0,258,0
216743,Female,49,1,8.0,0,1-2 Year,Yes,44015.0,124.0,18,0
256936,Male,47,1,28.0,0,1-2 Year,Yes,30759.0,124.0,157,0
142805,Male,22,1,29.0,1,< 1 Year,No,30066.0,152.0,91,0
231183,Male,23,1,43.0,1,< 1 Year,No,28604.0,152.0,133,0
199086,Male,43,1,28.0,1,1-2 Year,Yes,33131.0,26.0,95,0
336220,Male,46,1,23.0,0,1-2 Year,Yes,38915.0,124.0,182,0
169440,Female,50,1,47.0,1,1-2 Year,No,28229.0,124.0,213,0
129859,Male,54,1,33.0,0,1-2 Year,Yes,32270.0,26.0,131,0
270927,Female,24,1,6.0,1,< 1 Year,No,22631.0,152.0,195,0
165019,Female,27,1,28.0,1,< 1 Year,No,40358.0,152.0,231,0
68310,Male,26,1,28.0,0,< 1 Year,Yes,57060.0,26.0,286,0
341907,Female,25,1,29.0,0,< 1 Year,Yes,32292.0,152.0,83,0
51158,Female,58,1,28.0,0,1-2 Year,Yes,27106.0,124.0,65,0
3234,Female,24,1,8.0,1,< 1 Year,No,29404.0,152.0,285,0
120870,Male,38,1,46.0,0,1-2 Year,Yes,19167.0,156.0,63,0
213213,Male,31,1,33.0,1,< 1 Year,No,30771.0,152.0,147,0
7508,Female,54,1,28.0,1,1-2 Year,No,41390.0,26.0,161,0
185769,Female,31,1,8.0,1,< 1 Year,No,51281.0,152.0,256,0
252830,Male,73,1,28.0,0,1-2 Year,Yes,2630.0,125.0,280,0
345185,Female,24,1,32.0,1,< 1 Year,No,18593.0,152.0,224,0
204744,Female,26,1,28.0,1,< 1 Year,No,43358.0,152.0,248,0
299607,Female,27,1,13.0,1,< 1 Year,No,2630.0,160.0,234,0
177217,Male,21,1,45.0,1,< 1 Year,No,21054.0,152.0,44,0
220507,Female,25,1,41.0,1,< 1 Year,No,21643.0,160.0,297,0
161370,Female,69,1,28.0,1,1-2 Year,No,88733.0,26.0,39,0
29027,Female,63,1,7.0,0,> 2 Years,Yes,81063.0,124.0,272,0
178209,Female,21,1,29.0,1,< 1 Year,No,37813.0,152.0,266,0
374606,Male,70,1,38.0,0,1-2 Year,Yes,2630.0,26.0,187,0
43298,Female,31,1,26.0,0,< 1 Year,Yes,29844.0,26.0,257,0
28324,Male,50,1,38.0,0,1-2 Year,Yes,33062.0,155.0,248,0
102363,Female,24,1,34.0,0,< 1 Year,Yes,29323.0,152.0,112,0
348692,Female,23,1,15.0,0,< 1 Year,No,27504.0,152.0,42,0
197783,Male,32,1,11.0,1,< 1 Year,No,37513.0,152.0,261,0
78071,Female,73,1,28.0,0,1-2 Year,Yes,37916.0,26.0,156,0
96734,Female,36,1,28.0,1,1-2 Year,No,32179.0,152.0,83,0
360503,Male,24,1,42.0,0,< 1 Year,Yes,27827.0,152.0,166,0
178947,Female,51,1,28.0,0,1-2 Year,Yes,35852.0,26.0,139,0
377659,Female,43,1,28.0,1,1-2 Year,No,49528.0,26.0,194,0
